content,author_comment,editor_memo,create_datetime,author_url,author,license
新機種のセットアップをしたとたんまた生き返る古い端末,,,"Jul 7, 2025 10:39 am",https://x.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
嬉しいも悲しいも食卓に着きこんなに光っているスープ,,,"Jul 7, 2025 3:51 pm",https://x.com/nagikawase,川瀬十萠子,CC BY-NC-ND 4.0
右利きのわたしに合わせ差し出してくれたあなたのつたない左手,,,"Jul 7, 2025 9:54 pm",https://x.com/uchchu__nei,寧井,CC BY-NC-ND 4.0
酒を飲む罪悪感を捨てるためお釣りは全部募金に入れた,,,"Jul 6, 2025 8:13 am",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
満開に日の当たるとき「愛こそはすべて」のトランペット始まる,うたの日6月9日「好きなロックの曲」,,"Jun 29, 2025 3:32 pm",https://x.com/tsubaki4321,椿泰文,CC BY-NC-ND 4.0
きみ以上きみ以下はきみそのもので点はいっさい面積がない,,,"Jul 7, 2025 2:49 am",https://x.com/narita_tanka,竜泉寺成田,CC BY-NC-ND 4.0
怪獣が花壇をよけて歩いてく結果わたしの家が踏まれた,初出：6/19短歌アプリ57577『花壇』,,"Jul 1, 2025 12:23 am",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
歯科耳鼻科婦人科皮膚科消化器科小児科どこも混み合う土曜,働いてると土曜しか病院に行けないのにどこも混んでる！せっかくの貴重な休みが……という悲哀を科の羅列で訴えてみました。,,"Jul 1, 2025 11:15 pm",https://x.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
夕焼けとすこしの夜をかきまぜるように手を振る六時の公園,,,"Jul 1, 2025 3:22 pm",https://x.com/_i_il_i_,メタのおわり,CC BY-NC-ND 4.0
かなしいを伝言ゲームするように紫陽花たちは色づいていく,,,"Jun 30, 2025 11:52 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
「わかる」ってミルクみたいなふりをして紅茶を濁らせてゆく痛み,,,"Jun 30, 2025 11:59 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
助手席も重くなる日はオーディオがロック以外を押し込まれてる,,,"Jul 1, 2025 12:24 pm",https://x.com/Yuma_Yuma___,有馬由馬,CC BY-NC-ND 4.0
ひとはなぜ夏が好きなのだろう世のきらめきすべてつかみたいから,オトナになってから、夏が好きになりました。どうして好きになったのだろうかとふと考えたときに詠んだものです。,,"Jul 4, 2025 2:29 am",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
箱ティッシュ5組セットのビニールを破くみたいに梅雨が終わった,,,"Jul 6, 2025 8:00 pm",https://x.com/sonatine_yuki,村川愉季,CC BY-NC-ND 4.0
"ぶつかった壁にも話しかけてみる　こっそり名前つけたりもする
",,,"Jun 30, 2025 8:40 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
温もりもやがて忘れる過去たちも、確かにそこに君がいたんだ,,,"Jul 7, 2025 9:58 pm",https://x.com/uchchu__nei,寧井,CC BY-NC-ND 4.0
「生き写し」そう言われては少しずつ濃くなるあいつ薄れゆくぼく,,,"Jul 1, 2025 1:49 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
心にはいつでも夢をそうすればきっといつかまた立ち上がれる,,,"Jul 1, 2025 7:46 am",https://x.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
自然葬　なにも持たないわたしにはあなたを殺すこともできない,,,"Jul 1, 2025 4:08 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
転ぶ子の手を引くたびにわたしまた母に似てゆく夕映えの道,,,"Jul 5, 2025 2:55 pm",https://x.com/Yatayosikazu101,箭田儀一,CC BY-NC-ND 4.0
この詩には二人以上の悲しみがあってあれが安達太良山だよ,私の中で詩と言えば高村光太郎しかいない。泣きたい時に良く読みます。,,"Jun 29, 2025 9:16 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
